id	string	label
neg_455	violence is bad .  violence is ugly .  violence breeds yet more violence .  kids , don't try this at home .  this weighty message isn't the only barrier to enjoying brother , but it's certainly one of the largest .  written , directed by , and starring the infamous takeshi kitano ( kikujiro , sonatine ) brother is his first film made outside his familial japan , bringing the yakuza tradition to los angeles .   ( yakuza translated for the average american is the japanese mafia . )  if you piss a " family " member off , or dishonor yourself in any way , the usual punishment is public display of self-mutilation , usually resulting in the loss of limbs .  a definition of dishonor can be anything from making a stupid decision to leaving one family for another .  it would be interesting to know more about where these and other customs come from .  unfortunately the film doesn't give too much of an explanation , assuming its audience is aware of kitano's earlier work .  there are several shots that focus specifically on detailed tattoos that spread across the entire back of the yakuza members , leading one to assume they would be symbolic of something , but you never know what .  then there's a scene in which a man kills himself in front of a rival in exchange for that rival joining the family .  granted , this is one of the best scenes in the movie , but it doesn't make a lot of sense .  instead , the two hours are basically spent watching the following : people go out and shoot each other , talk about it for ten-plus minutes , then go out and do it again .  the consistently repetitive discussion of territory during these moments involuntarily provokes yawning .  there are also plot details thrown in for no identifiable purpose .  all of the sudden yamamoto ( kitano ) has a girlfriend .  he barely speaks to her , treats her like crap , and then sends her away .  another missed opportunity , considering it is such a big deal for kitano to bring his magic to the united states , is the combination of cultures , which rely too heavily on overused stereotypes .  though slow moving , brother does have good elements .  the action scenes are well directed , clearly defined , and interesting to watch .  some of the violence is more hinted at than shown , which produces the luscious squirm that one goes to see such films for .  the actors would be more enticing if they had more to do .  shirase's ( masaya kato ) loud , sarcastic coolness set against yamamoto's quietly threatening attitude is truly an entertaining combination .  their moments together or apart steal the rest of the show .  also to its credit , brother tackles the cause and effect of crime with realism .  a life of crime is easy to get sucked into with the first reward of quick cash .  sure people get rich , but they can also lose just as easily .  it's a great moral , with a great cast , just not much substance to back it up .  	negative
neg_456	there ? s nothing quite like a gory anime .  really , and this is the truth , no other genre in film gets away with such violence without a word being said in the media about it .  with anime , a common shot is watching a body getting quickly cut in two , and the rest of the insides falling out seconds afterword .  this is a standard practice in anime , or at least the half dozen or so titles that i ? ve seen .  vampire hunter d is a gory , gory film .  if they ever made a live version of the film , it would be banned in several countries and given a rating somewhere below xxx .  it ? s not that it ? s gore is unique - it ? s just like other gory animes - but this one was supposed to stand out because of the complexity it ? s story , characters , animation , etc . . .  it really didn ? t .  it was disgusting and gruesome , which overshadowed the story , what little of it there was .  it seems that in the not too distant future vampires and evil control the world , because god knows that our local police force just can ? t seem to get a handle on vampires in the movies .  one evening , a blond peasant girl , drawn to look 17 and innocent ( a foreshadow that we will see her naked , i guessed early on it would be in the shower or in a rape scene ) is out fighting evil in her local forest preserve when she stumbles onto the private property of a ten thousand year old vampire ( insert strom thurmand joke here . )  of course , he never put a ? no trespassing ? sign on his yard , so one can ? t really blame her , but he ? s upset anyway and demands retribution .  she gets the obligatory bite on the neck ( aren ? t there other places to get blood from ?  it seems like a bite in the elbow would do well enough .  if it's good enough for doctors to draw blood from , then why do vampires stray from that sight ? )  to fight the spell , she enlists the help of a mysteriously tall , dark and handsome vampire hunter ( you guessed it , his name is d ) .  the vampire hunter is torn between fighting vampires , being attracted to the 17 year old peasant girl and finding reasons not to talk too much .  you see , like all heroes in these kinds of stories , he ? s a brooder , who ? s sole purpose in life is to remain really , really silent .  when he speaks , it ? s in cliches .  heroes like this are bad when they ? re live , even worse when animated .  later the vampire hunter storms the castle to meet the big bad vampire , who wants to marry the peasant girl because he ? s bored after 10 , 000 years of living ( the only clever vampire insight made in the movie ) , will vampire hunter d rush to save her in time ?  will we see blood and intestines spattering on every place imaginable ?  in it ? s defense , the animation , when focusing on being original rather than recycling anime slicing , could at times be original .  the talking hand was clever - and i think the inspiration for a skateboard-related logo .  and that ? s the best defense i can think of .  i understand that vampire hunter d is supposed to be a fave among anime fans , but i really don ? t see it .  it ? s an excuse to watch blood dripping from teeth , blood exploding out of eye sockets and horses necks , and most importantly , like all violent anime , it is an excuse to see animated breasts .  why ?  what is the point of that ?  maybe i have to understand the genre and look past the obsessive gore and mysogny .  i ? m not a prude , i just don ? t think it ? s warranted .  it puts itself so far out in front of the movie that everything else gets lost .  is there a neccesity in seeing a 17 year old in the shower ?  of course not ? it ? s done for shock .  it ? s tasteless and despicable .  	negative
neg_457	lauded as a genius by many , stanley kubrick commands a superlative filmography that includes such critically-acclaimed films as " 2001 : a space odyssey , " " a clockwork orange , " " lolita , " and " dr .  strangelove , or : how i learned to stop worrying and love the bomb . "  now , sadly , he's added " eyes wide shut " to that impeccable body of work and his final film is the first and only blot on his near-flawless copybook .  kubrick , alas , should have quit while he was ahead .  this much-publicized psycho-sexual tease-a-thon , with its star billing of real-life marrieds tom cruise and nicole kidman , is nothing more than one long ( two-and-a-half hours long ) boring exercise that features kubrick operating with talent wide shut .  kubrick , faithless to arthur schnitzler's 1926 novella " dream story , " has confused eroticism with nudity .  he has confused intellectualism with talking slowly .  he has confused profundity with pretentiousness .  in addition , the director has made some strange casting choices , leaving sydney pollack in and leaving accomplished performers harvey keitel and jennifer jason leigh out .  pollack , the director of such box-office hits as " tootsie " and " out of africa , " is normally solid in his occasional acting stints but here he's miserably out of his depth . . .  and there isn't much depth to begin with !  unhappily , there's not likely to be a director's cut of this film to determine whether the decision to exorcise keitel and leigh was the right one .  in fact , with the exception of the stark black-and-white credits , snatches of baroque music on the soundtrack , and many , many grainy tracking shots down lavishly-decorated corridors , there's none of kubrick's trademark brilliance in this film .  it doesn't help that the story , as delivered , is ridiculous .  cruise and kidman , who bring little more than marital torpor to the project , play well-to-do new yorkers bill and alice harford .  he's a doctor and she's an unemployed art gallery director and they share a central park west address .  at an opulent party hosted by their friend victor ziegler ( pollack ) , alice gets a little tipsy and starts dancing with a jeremy irons-like hungarian , who's singularly determined to get her in the sack .  bill , too , is seen arm-in-arm with a couple of models before he's pulled away to deal with an overdoser .  back home , bill and alice smoke a little pot before alice's aggressive jealousy kicks in .  as retribution , she confesses to her husband that she once had deep feelings for a naval officer she eyeballed at a hotel where she and bill once stayed .  this hurtful admission sends bill into a tailspin ; he pounds the streets of the village in his heavy black overcoat struggling with black-and-white images of alice in the grip of a horny midshipman .  it's all way too much for him .  for revenge , bill almost has sex with a hooker .  he almost has feelings for a underage girl he sees in a costume store .  then he almost does the hooker's roommate .  and he's almost involved in an overblown rococo orgy when an old college chum of his tips him off to a mysterious , password-protected party where everyone wears masks and " the women are incredible " ( i . e . , naked ) .  this " erotic " set piece , a cult-ish bacchanal complete with chanting , incense , and lots of strategically-placed partygoers covering up the dirty , might impress the likes of hugh hefner , but it's a lot less shocking than it's intended to be .  what's the big deal ?  bill doesn't exactly * do * anything ( other than throw his money and credentials around ) , and alice only ever lusted in her heart .  whoop-dee-doo .  still , they make up at the same agonizingly slow pace--was kubrick , notorious for multiple takes , paying them at an hourly rate ?  even geniuses have their bad days .   " eyes wide shut " just happens to be kubrick's bad day , an unerotic , disappointing , and altogether pointless end to an otherwise memorable career .  	negative
neg_459	 " . . . because i'm a scientist .  that's what we do ! "  --- dr . alexander mccabe ( bob gunton ) , in response to why he created evil bats .  alright folks , stop me if you've heard this one : genetically altered animals wreak havoc on a town and a small band of locals , assisted by a specialist in the particular animal's field , must team up to stop the mutant creatures before they can multiply and spread across the earth .  oh yeah , the military is on their way to bomb the town as well , so they are running short on time .  sound familiar ?  such is the plot of the destination films release of bats .  dina meyer stars as the " bat specialist " sheila , who is pulled from her research ( along with her annoying sidekick , played with irritating deftness by leon ) in order to help a small texas town figure out why some local citizens and animals have been chewed to death recently .  with the help of the local sheriff ( lou diamond phillips ) , a cdc official ( carlos jacott ) , and a scientist ( bob gunton ) , sheila discovers it is indeed bats ( who have been genetically altered by gunton's character to be more aggressive and omnivorous , in order to be used as a military weapon ! ) .  i have to say here that i knew exactly what i was getting into going into this film .  there's not a frame of promotional footage i have seen for the film that would have led me to believe it was going to be any good .  in this respect , the film never disappointed me .  this film reaches a level that transcends the " so bad it's good " level and borders on the downright insane .  the effects are awful , the script is contrived , and for most of the feature i was laughing at things that were supposed to be taken seriously ( i think ) .  i challenge anyone to sit through the scene , where a bat stalks a baby in a crib while another bat terrorizes a patron eating at a diner , with a straight face .  thankfully , the performances are as good as they can be considering the material the actors had to perform with .  dina meyer has always been the highlight of any of the films she has been in ( johnny mnemonic , dragonheart , and starship troopers . . .  the latter being the only film out of that batch with any actual merit ) , and this one is no exception .  while one never really gets the impression that meyer's character could be a bat expert in reality , one never really cares to doubt it either .  she gives as good a performance as could be expected , plus she's nice to look at for an hour and a half .  lou diamond phillips is also serviceable here , as the small town sheriff turned eventual hero .  although when we first meet his character he knows bats are the reason for what's going on in town , for some reason later on he suddenly becomes amazed to learn that the actual cause of the deaths in town are because of bats .  the only bad performance in the film is that of leon's .  he is relegated to the " i'm not sticking around here ! "  character and proceeds to repeat variations of that line for the majority of the film even though he stays .  anyone who can't immediately tell that bob gunton ( the bad guy in patch adams and countless other films ) is going to eventually turn on the gang and side with his creations before his eminent death will probably be surprised , but i highly doubt it .  even if he hadn't been the villain in just about every film he's ever been in , so many obvious hints are given to indicate the devious act that it holds no shock whatsoever .  in fact , his death is welcome , because it finally starts moving the plot towards the finale .  if the plot doesn't sound ridiculous to you yet , then check out these little tidbits : a multitude of bats inexplicably disperses when a police officer cocks his pistol .  an entire town disregards the sheriff and doctor's orders to stay indoors after a curfew is instigated , causing mass hysteria when the bats come out in full force , killing several townsfolk .  a government official blows off shelia's instructions ( to wait until dawn to install a cooling unit in the bats' cave that will kill all of them off ) by pulling a night job , resulting in the death of an entire military unit .  a cavern full of bat feces never ignites when a phosphorus flare is lit right in the middle of it .  finally , to top it all off , this little texas town is showing nosferatu in it's single screen theater ( for reference , our town has over a million people in it with nearly 150 movie screens , and we're lucky to even get kevin smith's dogma ) .  the most laughable part of the movie though comes from the ill-conceived bat puppets .  while the actual bat attack scenes are shot with rapid fire editing ( making the scenes nearly impossible to comprehend what's going on ) , the scenes where a bat is called upon to interact with a live actor are usually shot more low-key .  therefore we the audience get loving close-ups of the most unrealistic , rubbery bat puppets ever committed to film .  being able to see the puppeteer's arms would be the only things that could have made these creations worse .  after all of this , if you still decide bats might be the movie for you , don't say you haven't been warned .  trust me when i say that it's a lot more fun to trash than it is to sit through .  i just wish that dina meyer would be cast in more roles or at least choose better films to appear in .  she's definitely a talent that is going to waste in films like these .  	negative
neg_461	the tagline on random hearts reads " in a perfect world , they never would have met . "  in a perfect world , i never would have seen this movie .  the biggest flaw is that 20 minutes into this film , kay chandler ( kristin scott thomas ) and dutch van den broeck ( harrison ford ) are the only two major characters alive ; resulting in little doubt that they will end up together at some point during the laborious two-hours-and-then-some production .  dutch is a sergeant in internal affairs at the district of columbia police department .  kay is a congresswoman from new hampshire .  although they both think they are happily married , their spouses are cheating with each other behind their backs .  dutch and kay are soon widowed when a plane goes down carrying their partners ; they subsequently discover the affair .  the rest of the film is the pointless , unrealistic and often-times boring story of their researching the sexual relationship that they were blind to , and getting to know each other in the process .  two sub plots are of little help to the already problematic film .  dutch is trying to arrest a fellow officer , a task that seems rather ordinary for hollywood fare .  all the great stereotypes get pulled , including my personal favorite of the key witness that makes bail and is murdered soon thereafter .  kay's distraction from the film's primary focus is her campaign for re-election and attempts to shield her 15 year old daughter from the truth about the father she put on a pedestal .  these sub plots could have made for semi-interesting points , but the film seems afraid to explore politics or mother-daughter relations in depth , and consequently suffers .  random hearts' two primary characters seem to live in shells .  although both kay and dutch are given their own sub plots , they seem to never deal with anyone other than themselves or each other .  there is plenty of opportunity , dutch having a partner and kay having close friends and her daughter , but the movie shies away from exploring these relationships .  veteran actor and director of this film sydney pollack , and critically acclaimed up-and-comer dylan baker both have cameo roles , but be careful not to blink too much or you will miss them both .  other than its weak plot , it is hard to criticize random hearts .  however , it is also hard to compliment it .  had the film taken some small risks and more fully explored its extra characters and plots it may have tasted more like a well frosted cake , rather than the dry one that equates to be .  	negative
neg_462	in double jeopardy , the stakes are high .  think of the plot as a rehash of sleeping with the enemy , and then rearrange the details and the gender of the stalker .  the finished product , although able to maintain the viewer's attention , is a predictable and unexciting thriller with an idiotic script .  `alex , i'll take homicide for $400 . . . '  libby parsons ( ashley judd ) is a happily married mom leading a normal life .  one night , her husband nick ( bruce greenwood ) takes her out for a romantic escape on a sailboat .  libby awakens in the middle of the night to find she is covered in blood and nick has strangely disappeared .  she follows a trail of bloody footprints up to the deck , where she handles a fallen knife ( like any stupid character ) and is spotted by the coast guard , who are responding to a distress signal sent earlier in the evening .  nick is presumed dead , and although she pleads her innocence , libby is tried and convicted for the murder of her husband .  now , please don't think i'm spoiling any vital plot details , because the informative trailer has already spilled most of the beans .  if you haven't seen this preview , don't read any further .  but seriously , the inane screenplay by douglas weisberg and douglas s . cook is so elementary that the average viewer will be two or three steps ahead of the characters .  during the most vital scenes in the movie , i was anticipating every twist or `surprise' that eventually popped up on the screen .  i imagine the writers presume their core audience for double jeopardy is a very naive group of individuals .  most , unfortunately , will be too distracted by the moronic plot to appreciate the few positive aspects of the production .  one is tommy lee jones , who plays travis lehman , a parole officer given the tedious task of watching over libby after she serves her sentence in prison .  jones is always wonderful as an authority figure , and he's certainly familiar with this sort of role ( as he played so well in the fugitive and us marshals ) .  judd , as a likable heroin with gusto , also has a chance to flex her acting abilities .  while emotionally unconvincing , the actress is tremendously fun in her juvenile role , perking up the movie like an injection of anti-depressant .  the actors , and their relationship together , present the one-two punch that prevents double jeopardy from derailing itself entirely .  and now , back to the plot .  while behind bars , libby learns an interesting little bit of information : a person can't be convicted of the same crime twice .  this law , called `double jeopardy' , could be her motive for hunting down her husband . . .  who may still be alive .  yes , you heard right .  the movie degenerates into a cross-country chase , where everything you expect to happen . . .  does .  the final scenes , which could have redeemed the film , are poorly handled by director bruce beresford - whose previous work centers highly around drama ( driving miss daisy , paradise road ) .  ironically , it is those elements - like the driving force of libby to reunite with her son - that don't quite work here .  at least double jeopardy is paced well enough to satisfy diehard fans of the two stars .  unfortunately , jones lacks some of the edge that he had as sam gerard in the fugitive , and the real depth of his character is only skin deep .  but he and ashley judd are more than welcome considering the material , and both have some memorable comic moments .  judd , in particular , has a hilarious scene in which she wards off an oncoming male by explaining she has to check in with her `parole officer' .  hmmm . . .  perhaps this would have made a good comedy .  it is disappointing , because there are the makings of a competent action film here .  it's nicely shot and choreographed in downtown vancouver , and will entertain those who aren't turned off by the woeful story-line .   ? tis a shame that double jeopardy is an adult thriller that wouldn't fool most children .  	negative
neg_464	warner brothers ; rated pg-13 ( mild violence , sexual situations ) ; 132 minutes  director : luis mandoki  screenplay : gerald di pego ( from the novel by nicholas sparks )  cast : kevin costner , robin wright-penn , paul newman , illeana douglas , robbie coltrane , jesse james , john savage .  review by : geoff berkshire  i'm not an overly cynical guy .  there have been many glossy hollywood romances that have carried me away with their romanticism over the years .  however , i have my limits and i also have standards .  this brings us to the subject at hand : message in a bottle , the big ticket romance that warner brothers' unleashed upon the movie going public just in time for valentine's day .  the story , what little of it that there is , involves boring chicago tribune reporter theresa osborne ( robin wright-penn ) dealing with her recent divorce and trying to raise her young son jason ( jesse james ) .  during a brief stay somewhere in new england she finds the titular message in a bottle while on a morning run by the ocean .  the letter , written to a mystery woman named catherine , instantly captivates her .  upon her return , theresa shares it with her best friend lina ( illeana douglas ) , her boss charlie ( robbie coltrane ) , and the entire city of chicago ( the newspaper publishes an article about it ) .  it turns out that the message was written by grieving widower garret blake ( kevin costner ) and so theresa travels to north carolina and tracks him down .  he turns out to have a colorful father ( paul newman ) but is otherwise perfectly dull and overly obsessed with sailing .  this is somehow attractive to theresa and the two begin their awkward courtship .  of course she doesn't tell him that she found his letter , she wants to but the rules of this type of film require him to find out later ( preferably right after they first make love ) .  this way garret can get very angry and the relationship can be threatened .  the discovery of the message and garret's discovery that theresa discovered the message are really the only two noteworthy events that happen during the nearly two and a quarter hour running time of this film .  there's a truly lame subplot about garret's relationship with his dead wife's family ( he gets into a bar fight with her brother , played by john savage ) and then the necessary tear-jerking ending .  a fun way to pass the time is to take bets on exactly who will die , although it becomes pretty clear by the second reel .  the actual death sequence is one of the most ridiculously forced , and unintentionally humorous , sequences filmed since . . .  well , since costner's the postman ( 1997 ) .  message in a bottle is one slow moving film .  last year audiences were offered endurance tests such as the horse whisperer and meet joe black but both of those films resemble jerry bruckheimer productions next to this .  they also had redeeming qualities in the form of quality performances and some stand out technical work .  message in a bottle has a decent enough cast but they're fighting the material all the way , and losing badly .  costner and , especially , wright-penn are both likable and attractive enough to cheer for but their characters are simply too boring .  they also fail to generate any kind of real romantic chemistry .  the supporting players are given very little to do .  the reliable douglas is particularly wasted .  old pro newman gives his all and occasionally threatens to kick some life into this dead horse of a film .  a confrontational scene he has with costner near the end is especially well played .  however , too frequently he just reminds us how unexciting our lead characters are .  the film is very polished on the technical side to be sure but it only works to undercut the story .  gabriel yared , who previously set the romantic moods of the english patient ( 1996 ) and city of angels ( 1998 ) with his scores , overdoes it a bit here .  caleb deschanel's camera makes everything look a little too beautiful .  do the offices of the chicago tribune really need to look heavenly ?  the editing by steven weisberg is troubling not only considering all that could have been cut out but is also simply messy at times .  the real offender here is screenwriter gerald di pego .  working from a best- selling novel by nicholas sparks ( which i have not read but have been told is on the same literary level as the bridges of madison county ) , di pego creates one of the most uninspired scripts of recent times .  its strict adherence to clich ? s brings to mind such disasters as i still know what you did last summer ( 1998 ) .  there simply isn't an original scene in this film .  the dialogue is rarely better than laughable and this is only accentuated by the excessively long pauses every character takes while speaking .  this is director mandoki's first film since when a man loves a woman ( 1994 ) , the solid meg ryan/andy garcia romance .  he's simply going through the motions with this .  message in a bottle is easily the worst of the several romantic offerings available in theaters at the moment and vies with what dreams may come ( 1998 ) as one of the most misguided romances of the decade .  	negative
neg_465	disconnect the phone line .  don't accept the charges .  do anything you can to avoid the wretched , melodramatic sisterhood dramedy `hanging up' .  i figured i needed to get in touch with my feminine side , and `hanging up' seemed like an ideal opportunity to do so .  the film features an incredible palate of female talent , and the capability behind the camera brought to mind such sparkling gems as `sleepless in seattle' and `unsung heroes' .  meg ryan , diane keaton and lisa kudrow play a trio of sisters who , once separated by career judgments over family ties , must reunite when their father ( walter matthau ) is admitted into the hospital with alzheimer's disease .  while this may read like an optimum opportunity to rekindle their relationship and reflect with poignancy on the past , the script by sisters delia and nora ephron is exasperating , shapeless dreck teeming with emotional fakery .  `hanging up' has the overall effect of a tele-marketer pestering you for two hours , while you don't have the option of doing as the title suggests .  for the first half-hour , the ephron sisters use telephone conversations for a basis of character development .  this is an annoying and ineffective device .  cell-phones ring every five minutes , and everyone hurriedly rushes along , leaving marginal time for the frustrated viewer to relate to the sisters' issues and problems .  if `hanging up' was an apple pie , then i felt as if we were getting the mere crust of the story .  granted , there are a few genuine and sincere moments in the film .  but they only help to establish that the remainder of the strained emotions are nothing but inferior dramatic muck .  the most outrageous strategy in `hanging up' is that , after a series of largely unrealized attempts at character development , we are expected to exhibit compassion and courtesy toward the sisters as they join for a melodramatic finale .  we are able to identify with eve ( ryan ) , the most open and caring daughter , because she is the one who stayed by her father's side as everyone else moved forward to pursue a impending career .  georgia ( keaton ) , the eldest daughter , is celebrating the fifth year anniversary of her magazine called . . . .  `georgia' .  maddy ( kudrow ) , the soap opera actress , spends time either contemplating her possible path to stardom or nursing her dog .  ryan's convincing performance and diverting cuteness are two of the more agreeable aspects of `hanging up' .  kudrow , so delightfully eccentric as the off-kilter airhead phoebe in `friends' , is totally wasted .  ditto for keaton , who is serving a double shift as co-star and director - a time slot that can be a difficult priority juggle .  her frenzy is apparent .  for a chick flick , there is a distressing lack of chuckles .  the reliable matthau is reduced to chaotic shtick that , given his character's situation , seems more depressing than amusing .  even so , the peak form of humor in `hanging up' is represented by some of matthau's nasty quips and ryan's eternal battle to have the aforementioned pooch swallow a pill .  that about accounts for the three or four chuckles you will expel during the film .  my curiosity has suddenly been tweaked to discover how such a promising and star-studded approach could turn so viciously sour .  but really , it's no mystery .  the predictable , melodramatic filth that is `hanging up' is certainly not the fault of these actresses .  pin it on the screenplay , which attempts to clear up vital issues in three or four minutes , while spending the rest of the running time in an annoying flurry of phone conversations .  it's certainly a far cry from what one would label as a rewarding experience , but `hanging up' should have at least been enjoyable .  uh-uh .  it's a wrong number from the beginning .  	negative
neg_466	running time approximately 1hr 40mins  reviewed by jack choo  rating :  the movie starts with a rather se7en-ish opening sequence , rather cool and sets the mood for things to come .  the story propels the audience into a neo-reality ; somewhat very close to conscious reality but laced with weird tinges of blue and red .  existenz is actually the name of a new virtual-reality game .  supposedly , vr games are highly popular as is considered a legal-drug in this neo-reality .   * * * * ( leigh ) is the ultimate game creator and introduces her ultimate game-experience in the form of existenz .  players are required to have bio-ports embedded in their spine , which plugs to a game-pod in order to enjoy the immersive experience .  during a secretive beta-testing-cum-teaser meeting for this new game , an assassination attempt on * * * life occurs and she runs off with fellow bodyguard * * * ( law ) .   * * * is more of a realists than anything else , afraid that he'll lose reality if he begin to play these games but * * * requires his help to immerse together with her into existenz to check if the program is still functioning properly after the assassination attempt .  as they soon discover , they are transported between realities within existenz uncovering more than they initially expected .  existenz has all the cronenberg-gore that is expected of him .  even so , this film is no-where near his cult classics such as videodrome or scanners .  not even half as suspenseful as the commercially successful the fly .  existenz can probably be looked upon as his 90's version of videodrome , even so , it is a poor follow-up .  while in most of his famed films , his penchant for gore always hit the right note with theme of the film and plot .  in existenz , the gory sequences are no more attached to spirit of the film and seem to be an act of over-indulgence than anything else .  jennifer jason leigh and jude law , both commendable actors , looked aloof and miss-directed throughout the entire film .  the scripting and acting barely pulls the film out of the b-grade category .  it was obvious that cronenberg worked on a really tight-budget and it seems that he handled that pretty well in the production design and values created for this film ( the opening sequence , though , probably formed a considerable portion of the budget ! )  which is actually quite good .  existenz is too predictable and cliched in these times .  10 years ago , it would have been another classic for cronenberg .  cronenberg fans however , ( those people who enjoy seeing friends getting queasy over mutilation on film ) should not give this film a miss as some form of appreciation can still be offered by you .  	negative
neg_470	i have little against remakes and updates of older films and tv series .  if there's a will , there's a way ; and i believe that anything , no matter how great or revered can be effectively improved upon .  this is the reason that i responded so well to gus van sant's universally panned update of psycho ; i thought it to be not only an intriguing cinematic experience , but also very on-par with an original .  but i do have a big problem with remakes that are blatantly bad .  you see , the point of a remake is , or at least it should be , to iron out the original's flaws and bring the work that much closer to greatness or even perfection .  but what if the source material on which the remake is based isn't any good to begin with ?  that is the only cinematic question pondered by the bland actioner the mod squad .  i've only seen a couple episodes of the late 60s tv series on which it is based , and to be honest , i didn't like it all that much .  it has a concept that -- and still is -- interesting ; a group of corrupt young adults , all in their early 20s are given a choice : they either go to jail for the various crimes that they all have committed , or they can become undercover cops , helping the police get into places that they normally wouldn't be able to access .  obviously , all 3 opt for the latter option and become undercover policemen ( and policewomen ) .  the three main characters here are played by claire danes , omar epps and giovanni ribisi .  of the three , only danes has a real character .  ribisi's dumbass 20 year old is played exclusively for laughs ; epps' slightly more intelligent one is used to create various chase scenes .  when the squad's superviser gets killed off and his reputation dirtied in death , the three of them , sure that their beloved master was framed , go off and investigate on their own , discovering corrupt cops , lots and lots of expensive whores and very lucrative drug operations .  all kinds of good stuff !  the only times that the mod squad comes even close to working is in its comedic moments .  although ribisi is a trite actor and his characters repeat movie after movie , his man here is really rather amusing , when the script gives him a chance .  epps' straight man is effectively played against ribisi's clueless spontaneity .  but the rest of the film is dull , boring and singularly uninteresting .  a drug-op action plot is no longer anything new , not even with teenage action heroes , and the way it's executed here , it's also nowhere near exciting or suspenseful .  claire danes' character has potential , but it is buried under heaps of cliches and her performance is too restrained .  she could have been a tour-de-force , but instead director scott silver puts shackles on her and simply does not allow her to do anything really significant with her role .  epps and ribisi fare slightly better and do as well as can be expected , although their characters aren't nearly as rich as danes' could have been .  the mod squad is a mind-numbing marketing plot of a film , and teens will jump all over it .  it's full of bad dialogue , scenes and concepts that make no sense and -- get this -- drug dealers that like to tango with other guys in their spare time .  nothing is remotely intriguing or worth paying for .  claire danes is no longer alluring -- mainly because she's got a horrible hairdo , so that draw is out .  there are , however , cool explosions , guns and chases which may lure a viewer into thinking that he or she is about to experience an exciting thriller of some sort .  do not be fooled .  some may call this escapist fare -- i call it escape-as-quickly-as-you-can fare .  	negative
neg_471	when the mediums in question are video game and feature film , has there ever been a respective here-to-there transformation that achieved any ground higher than noodle-headed mediocrity ?   " super mario bros . , " " street fighter " and " mortal kombat " were silly stinkers all , and now the empty , execrable " wing commander " joins their lowly ranks .  enduring this spectacularly bad bit of sci-fi , easily the worst of its kind , is like watching someone futz around with a video game for 100 minutes - that is to say , there's little fun to be had when you're not the one holding the joystick .  the movie , then , is a missed opportunity for director chris roberts , who created the original , groundbreaking pc incarnation of " wing commander " back in 1990 .  how an interactive brainchild so revered could end up such a cinematic pile of junk under the helm of the same guy is a head-scratcher .   " wing commander " 's story , credited to roberts and screenwriter kevin droney , is clueless chaos melding incoherent narrative and unoriginal ideas .  it rips off the finest films of its genre , top gun and , in one scene , even those spiffy " stereoscopic freeze " gap commercials .  set in 2654 , " wing commander " stars freddie prinze jr . as a daredevil cosmos cowboy who hopes to be a great fighter pilot like his father before him .  along the way , he plays kissy-face with his stoic superior ( saffron burrows ) at the new galaxy hangout where he's posted , comes to terms with bigots who resent him for his " pilgrim " heritage ( don't ask ) , and goes on a top-secret mission involving the " jump coordinates " ( what , no death star plans ? ) of a nasty alien race known as the kilrathi .  or something like that .  given the immensely confusing activity , it's hard to tell .  on the other hand , what's easy to see is that " wing commander " is a big old mess .  the lame dialogue strains , filled with such original lines as " don't you die on me ! " ,   " battle stations ! "  and repeated ( and frequently unanswered ) calls for a " medic ! "  action sequences fizzle .  the character conflict garners unintentional giggles .  the sole source of suspense here is what these kilrathi creeps look like , as they're kept out of view until the concluding 15 minutes .  imagine bearded siamese cats crossed with something from a ? 50s roger corman cheapie and you've got a good idea .  little but techno-babble happens for an hour , and then it's as if " wing commander " tries to do too much at once ; when it appears as though the movie's about to show signs of a pulse , it instead provides a hilarious touch of human drama culminating with a use for a bulldozer that has probably never been seen in this kind of space camp before .  matthew lillard , featured prominently in said sequence , is cast as prinze's hotshot partner , and though the two are fine young actors - recently paired in the hit " she's all that " - they're fighting more than otherworldly evil here .  rumor has it that " wing commander " was slated as a later-in-the-year release , bumped up to capitalize off this hot casting coup as well as the premiere of the new " star wars : episode i " trailer .  but in my audience , there were no females present to make goo-goo eyes at prinze or lillard , and many a member exited after the much-ballyhooed sneak peek .  since most cineplexes won't be granting refunds to the latter contingency , " commander " might rake in some dough , but be warned : the high wears off as soon as the coming attraction gives way to the feature presentation .  	negative
