id	string	label
neg_213	in " the astronaut's wife , " charlize theron plays a young woman with a nervous demeanor , pixie-hairdo and demon spawn unwittingly growing in her belly .  if only her name wasn't jillian , the makers of this embarrassing bit of sci-fi shlock could have come up with a far more appropriate title : " rosemary's species . "  what a shame it is to see such a gifted actress as theron - oscar-worthy in " the devil's advocate " - struggle with the lamest rip-off of a screendom classic in recent memory .  ok , maybe " the astronaut's wife " deviates from " rosemary's baby " turf for its set-up , which finds our heroine terrorized not by satan's minions but her possessed husband ( johnny depp ) , a shuttle pilot whose mission mishap leaves him , um , a changed man .  predictably , he and the missus get it on in a sequence best described as unpleasant , his evil seed impregnating her with twins and realizing that great " bowfinger " line about " alien love . "  theron's " advocate " character faced a similar dilemma , the horror there resonating strongly .   " astronaut " provides only artificial anxiety .  last year's equally noodle-headed " species ii " spun a similar premise about the breeding habits of an extraterrestrial on earth , but at least that movie more or less knew it was garbage .   " the astronaut's wife " is grave and humor-free , passing its increasingly silly story off as full-fledged serious , right down to an ambiguous finale that isn't even going to satisfy those who've stayed with it thus far .  here's a hint : it involves lots of water , electrical equipment , a special effect from " the abyss " and the tots who doubled up as adam sandler's co-star in " big daddy . "  draw your own conclusions .  director/writer rand ravich coats the proceedings in dynamic sights masterminded by legendary " e . t . "  cinematographer allen daviau , but too often favors the film's visual presentation over the story he's trying to tell .  this bodes horribly for each dramatic development , like the surfacing of a suspicious nasa official ( " speed " 's joe morton ) to instigate jill's slow and stupid comprehension of the truth .  his hyper-erratic behavior is probably supposed to give wife a paranoid edge .  instead , he adds to the phoniness .  theron and depp are certainly beyond this junk and will get other chances to prove themselves this fall - she as part of an imposing ensemble case in the john irving adaptation " cider house rules , " he in the lead of tim burton's eagerly-awaited " sleepy hollow . "  undeserving of such talent , " the astronaut's wife " manages to be derivative , dull and uninvolving despite its seemingly ripe potential for unintentional laughs .  in space , no one can hear you scream .  but in a movie theatre , everyone can hear you snore .  	negative
neg_220	at the outset of swordfish , john travolta's gabriel shear is pontificating about the status of american cinema today .  basically , he says , it boils down to a lack of imagination among the majority of writers .  how ironic , as travolta seems to be describing his latest venture .  swordfish is loud , violent and amoral .  it has the audacity to justify murder and mayhem in the name of sustaining our way of life .  and how does travolta's gabriel plan to do this ?  by robbing billions from his own government and using the funds to out-terrorize terrorists .  swordfish is a very cynical movie .  it relies on an audience's perception of our leaders as ineffectual and duplicitous and on terrorists as non-human , faceless entities not worthy of compassion or consideration .  the movie's plot is preposterous with enough illogical leaps that if the film ever slowed down , you'd actually see how ridiculous it all is .  this is a live-action road runner cartoon , moving so quickly that it's over before you can catch your breath to ask any reasonable questions .  the storyline revolves around super hacker stanley jobson ( hugh jackman ) , recruited by gabriel to crack the government's computer codes so gabriel can gather billions for his anti-terrorist campaign .  talk about whacked-out patriotism .  my objections to swordfish are many .  the body count is high , but that is expected in a movie of this sort .  it's becoming a bore watching anonymous soldiers , police officers and government agents blown to bits .  another example is the family dynamics between stanley , his 10-year-old daughter and his ex-wife .  stanley , though having served time in prison for hacking , is shown as a loving and caring father , forbidden by his ex to see his little girl .  audience animosity is immediately created for his former spouse by showing her as a drinker and smoker who also sometimes stars in her new husband's adult films .  thus when she is found murdered late in the movie , neither stanley nor his daughter are allowed any time to grieve .  in fact , subconsciously , many in the audience are probably glad she was killed .  then there is the sequence involving one of gabriel's henchman holding a gun to the head of stanley's daughter to coerce the hacker to download the key computer program for gabriel .  children as pawns have become a most unwelcome clich ? in recent films .  there is enough violence in the real world involving children without having to make them on-screen victims as well .  yea , it's only make believe , but that doesn't mean you have to tolerate it .  travolta is cool , deadly charming and flamboyant as the near-crazy gabriel .  his character is reminiscent of his villainous characterizations in broken arrow and face/off .  jackman looks dour through most of the proceedings .  his only moment of any depth comes when he finally is able to create the worm to get inside the government database .  his sense of joy and accomplishment is one any computer whiz can appreciate .  halle berry is decorative and lovely as gabriel's assistant , while don cheadle is given little to do as the head fbi agent hunting gabriel .  swordfish plays like a comic book with a larger-than-life character in gabriel .  viewers align themselves with him despite their uncertainty if he is hero or villain .  and maybe that is the movie's underlying flaw : there is no real hero to speak of , only those doing their upmost to survive .  and that is not enough .  this is one swordfish that should have been thrown back in the water .  	negative
neg_232	shakespeare in love is quite possibly the most enjoyable period piece ever made for the silver screen .  it is both humorous and romantic in a very unique blend that can successfully entertain any audience for the nearly 2 and and a half hours that it occupies .  that is , however , not to say it is a good film , a quality production or anything of the sort .  shakespeare in love is an incredibly cheap illusion that truly pans out to be very little quality or original work .  the finest sign of this may be the plot , in looking back , there seems to be little more than a thin , predictable plot that is only carried by the portrayal of people that we revere in our history books .  philip henslowe ( geoffrey rush ) owns 1 of the 2 theatres in london .  it is at the peak of the royal theatre era , and queen elizabeth ( the recently damed judi dench , by , appropriately enough , queen elizabeth ii ) is very much a fan .  however , to directly quote the film , he has " cash flow problems . "  through a long set of events , it becomes apparent that his entire life is dependent on his next show doing well enough to pay off his debts .  so , mr . henslowe employs the young playwright , william shakespeare ( joseph fiennes ) to pen a comedic production .  however , the young writer has a severe case of writer's block , and blames it on the fact that his love life is struggling as well .  he has the title in mind , romeo and ethel , the pirate's daughter ( even that joke loses steam after a while ) but can't seem to put words to paper .  then , as only hollywood could have it , through a long set of twisted events , he meets viola de lesseps ( gwyneth paltrow ) and falls madly in love , thus curing his writer's block .  there are many other little issues that mr . henslowe encounters , but they all pan out to be much ado about nothing .  the first realization that i reached in watching this film is that one of the messages given is that a show should not always be credited to it's author .  ironically , that couldn't be truer here .  the great scenes that will sweep audiences away are not the scenes that fit in the plot , but rather the recitals of shakespearean lines by actors playing actors .  one of the most breathtaking moments in this film does not involve the character of shakespeare or queen elizabeth or even the theatre owner , but rather 2 young children named romeo and juliet who chose to end their own lives in the name of love .  so it is that i am offended by the fact that marc norman and tom stoppard are credited with writing this production , and the name william shakespeare is no were to be seen beyond a character's name in the credits .  the acting in this entertaining yet poor film is often thin to the point that it would not have survived even in queen elizabeth's theatres .  joseph fiennes may just be the worst of fall though .  he is tragically unbelievable and comically bad .  gwyneth paltrow is little more than satisfactory in her lead position as well .  however , the supporting cast does almost save the day .  geoffrey rush is nothing short of incredible and judi dench is breathtaking .  they both seem to have shown that as proven actors they could survive in this film of weak links .  you will also find a very good performance by ben affleck in his first real role since good will hunting ( no , armageddon doesn't qualify as real acting . ) .  and rupert everett was cute in his small part as well .  but not even they could save this sad excuse for a film , so it remains plagued by poor performances .  when all is said and done , shakespeare in love is only worth the trip if you want to be entertained .  however , as the film so kindly pointed out , entertainment may be fun , but it isn't necessarily quality .  and this certainly isn't quality .  perhaps this may be best compared to a john grisham novel , as a dear friend of mine often does compare things to his work .  simply put , it is far-fetched , poorly crafted , but very entertaining .  	negative
neg_239	susan granger's review of " mulholland drive " ( universal focus )  whatever david lynch is selling , i'm not buying .  from the writer/director of " blue velvet " and " twin peaks " comes another dark , mysterious thriller that opens with an automobile accident on mulholland drive , the serpentine street that twists high in the hollywood hills .  dazed , a beautiful brunette ( laura elena harring ) emerges and stumbles down a hill , slipping unobserved into a '30s-style apartment as the tenant leaves for a trip .  the next morning , a dewy blonde ( naomi watts ) from deep river , ontario , arrives in la with dreams of stardom in her suitcase .  her aunt owns the apartment and the two women meet .  the brunette has amnesia so the blonde tries to help her discover her identity along with her latent lesbian lust .  meanwhile , a hotshot director ( justin theroux ) , whose wife is in bed with the poolman , is forced to cast a certain actress in his new film and there's an assassin ( mark pellegrino ) roaming the city .  the tortuous paths of these various characters - and others named cookie , coco and cowboy - intersect at various points but the plot remains elusive because , midway through the story , lynch has the brunette and blonde play two different women in an alternate reality , leaving a huge wad of cash , a blue metallic key , a paralyzed mogul and a lot of questions that go unanswered .  elena harring and particularly naomi watts are gifted actresses , effectively making the subtle switch .  the same cannot be said for former m . g . m .  dancer ann miller who's stiff and self-conscious , speaking - like most lynch players - in staccato tones .  on the granger movie gauge of 1 to 10 , " mulholland drive " is a frenzied , frustrating 4 . originally designed as an episodic tv pilot , this surreal triumph of suspenseful style over substance is packaged as a puzzle with several of the key pieces left out .  	negative
neg_240	georges polti once wrote a paper called " the thirty-six dramatic situations , " in which he asserted the fact that all drama could be defined by no more than thirty-six different situations .  this may be the modern restatement of the biblical prophecy from ecclesiastes , " there's nothing new under the sun . "  the faculty , the latest movie by from dusk till dawn director robert rodriguez , certainly proves this in typical hollywood fashion .  there's not a measureable fraction of original material in this unworthy outing .  drawing elements from both the puppet masters and invasion of the body snatchers , screenwriter kevin williamson ( of scream 2 credit ) gives us a horror tale set in middle america ( ohio ) one eventful fall .  making use of a cast of unusually stock characters , williamson designs an alien invasion that will not be done independence day-style but rather " through the back door . "  parasitic aliens take over the faculty of a run-down high school and soon have infested most of the student body , leaving it up to the ensemble of principal characters to win the day .  the lack of gusto is the movie's major stumbling block .  even though the genre has seen movies that have a lack for quality such as this , they've been saved by an energetic approach .  this casts more than a shadow of a doubt on williamson's ability , who enjoyed success with the wes craven-directed scream but couldn't pull anything solid in for this outing or i know what you did last summer .  although he designs the faculty with more of a sci-fi bent than his typical slasher picture , it still comes down to the same results : throw the stock characters in a steel cage match and see who comes out alive .  on that level , the main roles are played by virtual unknowns .  only the recognizeable elijah wood ( deep impact ) is at the front ; other than that , the screen veterans are saved for the minor roles of the alien teachers .  perhaps williamson has it in mind to champion these up-and-comers to the fame that their scream and last summer counterparts achieved ; but to do that , they'd all need to star in their own wb television show about the horrors of puberty a la " dawson's creek . "  needless to say the acting is far from top notch , nor does necessity ask that it should be .  there is a moment or two of genuine horror , but unfortunately williamson and rodriguez did not take the story far enough in the sci-fi direction to make any use of it .  in sum , the faculty was just one long shot that did not pay off .  	negative
neg_242	 " spice world " is just one long promotional film for the british girl band the spice girls .  sure there's a hint of humor in there every once in a while .  actually , there's a couple of pretty good jabs at the spice girls .  but overall , who cares ?  not me .  if you don't know by now , the spice girls sing songs of love and friendship and responsibility and girl power , yet dress like streetwalkers from a lower middle class neighborhood .  in " spice world " they ride around in their big tour bus , whining about having to do photo shoots and give interviews .  amazingly , all the talk they do about keeping commitments and upholding responsibilities only really applies to fun things , things they want to do , not things they are required to do to keep earning money .  and they keep babbling about " girl power " when they should really be talking about " cleavage power " .  i mean , if all it takes is girl power , then why are they only one thread away from bursting out of their skimpy outfits ?  the film is pg , but really with only some very minor dialogue changes and scene extentions , you'd have yourself one raunchy adult film .  by the way , there's something in the opening credits which says " based on an idea by the spice girls " .  wow , they got idea credit !  i certainly wish that was a new trend in hollywood . . .  giving credit for simply having the thought " say girls , let's make a movie ! "  the supporting cast fares well .  roger moore ( the real james bond ) mockingly plays the cliche-spewing " chief " of the spice girls , and darn it all , he's fun to watch .  mark mckenney also is good as a screenwriter trying to pitch film ideas to the band's manager ( richard e . grant ) .  one question though : george wendt ?  you'd think that " spice world " would envoke one of two reactions in people .  if you like the spice girls , you'll like them even more afterwards .  and if you can't stand them ( like me ) , then " spice world " will really make you sick .  oddly , the audience i saw the film with , roughly 50 twelve year-old girls , sat in silence for the entire film .  well , not the two who sat directly behind me .  they kept muttering " this is stupid " over and over again .  maybe there is hope for humanity after all .  [pg]  	negative
neg_251	let me just start this review off by saying i am a huge fan of professional wrestling and have been for fifteen years .  i am not too fond of ted turner's world championship wrestling , however , and i am even less fond of it now after seeing this ridiculous excuse for a wrestling movie tonight .  the plot concerns two losers named gordie boggs ( david arquette , aptly cast as a neandrathal ) and sean dawkins ( scott caan ) who are so obsessed with professional wrestling that they believe everything they see on wcw monday nitro is something more than a flashy show .  when they finally get to see their hero , wcw world champion jimmy king ( played by oliver platt .  i personally would have gotten a wrestler to play king ) , he ends up getting screwed over by evil promoter titus sinclair ( a wasted palitaliano , in a role originally meant for real-life wcw president eric bischoff before he was fired and rehired six months later , and if anyone reads this who knows bischoff , they will agree with me that the role of sinclair had his name written all over it ) , they embark on a quest to find him and help him get his title back .  when they find him , they discover in horror that jimmy king's real life is nothing like it is on wcw tv .  king is a drunken atlanta native rather than an english king .  after convincing king that they don't care that his persona isn't real , gordie and sean sneak him back onto wcw monday nitro , after which sinclair agrees to book him in a main event steel cage match for the wcw title and his job back in las vegas at wcw's pay-per-view .  gee , whiz , there are so many things wrong with this movie , i don't know where to begin .  yes , i do . . .  1 . the characters of gordie and sean show you what eric bischoff , wcw president who thought up this project , thinks of wrestling fans .  he thinks of us as idiots who take everything wrestlers do seriously .  he actually thinks wrestling fans are dumb enough to believe this is meant to be taken seriously .  i got news for you , eric : nobody above the age of four is dumb enough for that , this is 2000 , you know , not 1985 !  i know he'll probably cover arguments up by saying it isn't meant to be taken seriously but it is , because that's how big an ego bischoff has .  2 . there was a documentary made in 1998 , wrestling with shadows , that documented the owner of the world wrestling federation , vince mcmahon's screwing bret " the hitman " hart out of the title .  this movie's storyline is basically a comic rip-off of that plot with the poor man's wayne and garth thrown in .  eric bischoff is trying to make vince mcmahon look bad with the character of titus sinclair , but any wrestling fan knows titus is more like bischoff than mcmahon , and that vince did what he had to do to bret hart .  3 .  the movie's main wrestler , jimmy king , has an english king gimmick and the audience cheered big for him .  no wrestling fan actually enjoys characters like that in this day and age , we want bad asses today !  4 . why make this a comedy , instead of an emotional , rocky-style drama ?  i know wrestling isn't a sport , but you can still get behind a guy who struggles as a wrestler and finally makes it in the end .  5 .  in the movie , gordie starts up an ill-fated romance with nitro girl sasha ( the lovely rose mcgowan .  what she sees in that freak marilyn manson i'll never understand ) , only to find that she has hospitalized king's trainer for sinclair .  wouldn't it have been easier to just have them fall in love instead of doing the typical spy-girl-for-the-bad-guy cliche ?  i hate that .  6 .  last , but certainly not least , there was not one single moment in this movie that i could not predict would happen , nor did i laugh once either .  the world wrestling federation should have been the wrestling company to make the movie , for these reasons :  1 . they're the better promotion .  2 . they have better and younger talent , performers and wrestlers .  3 .  they give their fans what they want and don't treat them like idiots .  4 . they're winning the ratings and they're the promotion everybody cares about .  5 . simply put , they could make a movie a hundred times better , and they could do a wrestling movie the right way .  the only good thing about this movie was they played outtakes at the end .  and if i spoiled it for you , good , i saved you from wasting seven dollars .  	negative
neg_253	hey , i've got a great idea for a movie !  ok , here it is : we'll get tim allen to pull angry faces for about two hours or so !  what's that ?  sounds too boring ?  ok , how about this then : we still have tim allen pull faces for about two hours , but half of them are angry looks and half of them are " i'm in pain ! "  looks !  what's that ?  that still doesn't sound funny to you ?  how about if we through in some " ewwwww ! "  looks ?  still not funny ?  if you answered " no , that doesn't sound funny " , then ( ding ding ding ! )  you're absolutely correct !  for richer or poorer is a moronic farce about a rich married couple ( played by tim allen and kirstie alley ) who seek refuge in an amish community after their bumbling accountant ( wayne knight , best know as newman on tv's " seinfeld " ) gets them in trouble for tax evasion .  what ensues is a badly scripted and horribly directed 114 minutes of cinema hell .  what makes this all wrong is that nobody seems to have what the film needs .   .   .  namely , talent !  backing up , the married couple is brad and caroline sexton ( allen and alley ) , a popular snobby duo who seem totally in love to everyone else , but in reality are on the brink of divorce .  just as their marriage seems to be hanging from it's final thread , brad discovers that his accountant , bob lachman ( knight ) , has been engaging in illegitimate deals in the sexton's names .  the irs catches on , but since everything points back to the sexton's and not lachman , there is nothing much to do .   .   .  except run away and join an amish community .  first time screenwriters jana howington and steve lukanic give us a couple of chuckle-out-loud moments , and even some decent laughs here and * way * over there , but there is so much to cringe at in this horribly made film that you'll likely miss the laughs while regurgitating popcorn .  alley is absolutely unwatchable , and the chemistry between her and allen is about as believable as my chemistry homework from tenth grade ( which , i inform you , was total b . s . ) .  allen and alley are in no way convincing as tycoons , nor are they very convincing as an amish couple !  this entire movie is one bad ill-conceived notion that should have been curtailed from the very beginning !  the amish in this movie are also flimsy and unconvincing .  it's such a trite , stereotypical script that i imagine the actors that were cast ( noticing that they're all predominantly tv figures ) were probably the only ones they could get !  bryan spicer's directing doesn't help one bit , either .  in fact , listing spicer's filmography ( which includes the first " power rangers " movie and the big screen adaption of mchale's navy ) is more of an insult than a r ? sum ? !  now that i've pretty much run for richer or poorer into the ground , i will let you in on the best thing about it .  it bumped seven films up a notch on my " worst of " 1997 movie list .  that's right , thanks to this film ranking at number 3 for the year's worst , six films are now not seemingly as bad , and a smile like yours , previously inhabiting the number ten spot , now doesn't have to suffer the ridicule of making my bottom ten list .  if you look at it in that respect , for richer or poorer will end up making someone happy after all !  	negative
neg_254	even the best comic actor is at the mercy of his or her material , as this subpar submarine comedy proves .  down periscope stars kelsey " frasier " grammer as an inept navy captain who is given command of his own ship as part of a corrupt officer's ( james coburn ) plan to get him out of the navy .  like any lame emsemble comedy , the officer assigns him to a group of misfits like the guy who wants to be kicked out , the fat guy who eats all the time , the beautiful woman who doesn't belong there ( lauren holly ) , the second-in-command who does everything by the book ( rob schneider ) , the crazy old guy who freaks everyone out ( harry dean stanton ) and so on .  then comes the transparent plotline .  first grammer has to fix up the delapidated korean war ship the navy has given him , and that comes courtesy a sad sight gag montage that includes a guy with a mop knocking schneider overboard .  after the ship is fixed up come the early drills , where everyone seems completely inept , like the electrician who can't connect wires so instead lets the current run through himself every time grammer gets on the phone .  finally , and this covers the final hour of the movie , grammer has to lead his men ( and holly ) to overcome the other ships in a wargames exercise .  and he has to be a clever rebel to do it , in scenes that stretch all levels of believability .  first they're singing " louie louie " like a bunch of drunk sailors to throw the radar of the other ship off , then thirty minutes later , they're making whale mating noises to throw the radar of the other ship off .  the whole while , evil captain coburn is overacting underwater , cursing grammer ( as most people watching the movie probably are too ) .  it's all predictable without any original humor to redeem it .  the jokes are right out of " mchale's navy " and other cut-rate sitcoms of the past .  there's one scene where schneider looks through the ship's pantry in disgust , holds one food can up and announces , " this expired in 1966 ! "  i yelled back at the screen , " so did these jokes . "  i watched this movie with the whole family and everyone hated it .  my mom was so bored she brought out the coupon book midway through and , around the start of the second hour , i started writing my will .  the blame can't really be placed on the stars , though .  kelsey grammer is good in this , he just doesn't have anything to work with .  his character is said to have gotten so drunk one night that he had " welcome aboard " tatooed on his penis .  grammer probably did something even worse -- got really drunk and agreed to appear in a movie he knew nothing about .  same for holley ( save the penis part ) , who is likeable in down periscope just because she's so gorgeous .  as for schneider ( whose character is downright annoying ) , there was nowhere to go but up after surf ninjas , although he's still in the depths of the comedy ocean after jumping the " snl " ship .  my theory is that down periscope is one of those movies that got the green light before the script was even written as a formula comedy ( " okay , it's police academy in the navy with frasier at the helm and the chick from dumb and dumber . " ) and after everyone was signed on turned into a disaster .  judging from the video box , most other movie critics agree with me .  the only quote the down periscope copy writers could dig up came from the prevue channel's jim ferguson .  i guess even jeff craig from " 60 second preview " ( who said tank girl " kicks butt ! "  without ever seeing it ) didn't like this .  	negative
neg_261	while the summer movie season approached its long awaited cessation , we had yet another shoddy , subordinate disposable celluloid superhero movie brought on by the inexorable hasten from the major studios to please kids with everything they think kids will go for to disburse their seven bucks .  and , once again , we have one of the worst films of the year .  the trend of the moment-- and bear in mind it's a trend not a movie - is spawn , and if you've seen the animated series on hbo you'll recall it embodies the lost life of a disfigured man , an individual who has transpired the ultimate punishment : he's been sent to hell .  todd mcfarlane , the creator of the spawn comic book , must have had a tough time sitting through spawn , for his creativity and themes about resurrection and loss of identity were all being jettisoned in favor of reliable special effects , style over substance , ambience over anything else .  not only does spawn rely entirely on special effects , the story , about a bewildered individual who must take on a group of * bad guys * and * find himself * in the process is realized in such a sordid , incapable manner , it becomes indigestible after a while .  every character in this film is lifeless , vacuous and seemingly written by a depressed college student .  the story begins , like in every superhero movie in this age , with a man living an idyllic life .  al simmons ( michael jai white ) , a government agent/assassin shares the love of his wife , wanda ( theresa russell ) and daughter , has a tongue-in-cheek , wiseass partner , terry ( d . b sweeney ) and is content with the job his boss , jason wynn ( martin sheen ) , provides him .  the next element in the film is the part when things go awry .  and as expected , everyone turns the tables on poor al .  as the two are investigating their latest mission at some sort of biological weapons plant , al is befriended by jason , and dies in a gory and truly sickening scene .  inevitably , it leads everyone to the conclusion that he has passed away .  hence , jason's mischievous master-mind plan , to ` conquer the world " is just commencing its initial stages , when al makes a pact with satan himself , agreeing to command the devil's army to take over the world and he gets to see his family again .  so , our pal al has been uplifted to hell , and while his transformation from normal guy to spawn takes place , his ol' partner terry forms a relationship with his wife .  time passes .  and now spawn is present in the grotesque inner city , the ghetto where cog ( nicol williamson ) teaches spawn how to utilize his neat artifacts , his motorbike , armor , etc . . .  this character is merely a poor man's obi wan kenobi without all the mythological hoopla .  now the stage is set spawn , the new `enemy of evil' vs evil .  and evil takes the cake , doubtlessly .  john leguizamo's deliciously heinous performance as the injurious clown working for wynn is the film's relief point .  all this anguish , pain , half-baked themes and putrid action scenes are invisible to leguizamo , who steals the show and derives joy from his character , which is basically a compilation of so-so one liners .  and then there's martin sheen .  whichever way you look you will find carving boards near his pitying and downright appalling last two years .  his selections calls for an immediate firing of his agent .  as the megalomaniac boss , his caricature plays like a bad dream out of a b-movie , scrambled , and left in the shelf to rot .  this is the man that starred in films such as apocalypse now and wall street .  i'd never thought i'd be saying this , but at this juncture , charlie sheen's career is in better shape .  spawn is a movie in which realism , or even an attempt to draw a parallel between the problems of the hero and real life is identifiable .  for most of the film the vapid michael jai white consumes his time ogling , jumping through roofs , and performing all kinds of acrobatic exercises which even batman and robin accomplished better .  it constantly reminded us we were watching a superhero movie-- a very bad superhero movie .  continually the film kept on depending on special effects , and sadly , this is how pictures are being made .  perhaps no other movie better than spawn illustrates the deterioration of cinema through computer wizardry .  the filmmakers seem to have forgotten every human element possible .  the quality of this film is abysmal and insulting .  it is perceptible that director mark dippe , attempted to touch the psychological chord that tim burton's batman did touch , the desperation of a man whose life has all but evaporated in one spontaneous act .  but bruce wayne had human elements to him .  he was pensive , resourceful and had relationships , which made our perspective on him equally human .  the character of al simmons seems to be longing for a drastic change , as if he's fatigued about being normal .  and as all superheroes , batman , superman , the phantom , they must possess an element of normal civilians to make us think they are extraordinary .  none of this is present in spawn .  the fighting sequences are weakly executed , the dialogue is penny-dreadful and the art direction an odious duplicate of blade runner's .  as an example of this film's vastly creative imagination the writers of spawn decided to include a poor orphan boy who is abandoned and beaten , and then rescued by spawn , so our emotions tend to be a little more sympathetic .  admittedly , i did laugh once in the film , and that's when todd mcfarlane showed up in an unexpected cameo as a bum .  it is no wonder why so american children grow up with no engrossment for art or literature .  besides blaming a large portion of it on the laughable school system , i condemn the other part to garbage like spawn .  movies that present no admiration , no captivation , no richness and vague interest in what children are being subjected to .  and kids will continue to see films like spawn , simply because they are unable to differentiate what makes an imaginative , wondrous film from an insipid and wasteful one .  children are not muppets .  and spawn unapologetically targets children .  	negative
neg_264	if there were a subject just screaming to be made into a film , it was studio 54 , the late steve rubell's infamous new york discotheque , which came to symbolize the taboo-smashing excesses of the disco era's heyday : easy drugs and even easier sex between everyone , all set to a thumping dance beat .  so when miramax started production on _54_ last year , the buzz of hype and resulting anticipation began : an edgy film as down-and-dirty as the club itself , written and directed by a promising first-timer ( mark christopher ) and starring some hot young talent ( salma hayek , neve campbell , newcomer ryan phillippe , and mike myers in his dramatic debut ) .  my , how easily does the worm turn .  hype turned into damage control when word got out about 11th-hour reshoots ( wrapped only a month ago ) , a rash of studio-imposed edits that left virtually the entire cast and crew ( especially christopher ) unhappy , and the very likely possibility that miramax would not screen the finished film for critics .  at the last minute , though , miramax did decide to screen the film ( so hastily scheduled was the screening that myers's last name was misspelled on the invitation , not to mention the numerous typos in the press notes ) for a media audience that came away noticeably less than impressed , myself included .  and with good reason--somehow , some way , the supremely disappointing _54_ has made the historically hip haven of hedonism . . .  boring .  although christopher has distanced himself from the finished film , he still must shoulder some of the blame for _54_'s lifelessness .  _54_ focuses , for the most part , on a tight-knit trio of employees at the club : coat check girl/aspiring disco diva anita ( a wasted hayek ) ; her busboy husband , greg ( breckin meyer ) ; and , most prominently , the fresh-from-jersey shane o'shea ( phillippe ) , who enjoys a quick rise from busboy to head bartender .  these characters are about as generic as those descriptions .  in focusing on the hired help , christopher really missed the boat .  with the exception of the flamboyant , always-woozy rubell ( myers , in a well-modulated turn ) , the meaty stories to be told at studio 54 are not the workers' but those of the people who went there to party ; not necessarily the numerous vip guests , but the wild eccentrics who managed to be picked from the crowd by the club's famously hard-ass doormen and dance ( among other things ) the night away with the rich , famous , and infamous ( the only taste of the crowd comes by way of ellen dow's feisty dottie , a disco- and drug-crazed granny , but she's a peripheral character at best ) .  as such , aside from the expected overhead crowd shots , there is precious little actual _dancing_ in _54_ .  what is a disco film--especially one about the pinnacle of the movement--without the dancing ?  even whit stillman's _the_last_days_of_disco_ , which wasn't so much concerned with disco as it was witty dialogue within a group of hip-to-only-themselves club-hopping preppies , featured at least one extended dance scene .  dancing isn't the only thing glazed over in _54_--so is the sex , but that may not be entirely christopher's fault .  from what i've heard , his original vision was something considerably more dark and daring , starting with the shane character : he was conceived ( and actually filmed ) as a wild , morally ambiguous bisexual , which would have made an efficient springboard to cover the pansexual pleasure palace aspect of studio 54's legend .  but somewhere between principal photography and the final cut , shane was defanged and quite literally straightened out ; consequently , so was the film .  aside from a brief glimpse of erotic encounters toward the beginning of the film , shane's fleeting dalliance with seductive socialite billie ( sela ward ) , and an abbreviated bedhopping montage , the sexual dimension is just about ignored .  shane , in this incarnation , is sanitized to the point of blandness , an idealistic do-gooder who pines for a frequent guest at the club , julie black ( campbell ) , a worldly soap star with , yes , a heart of gold .  this tacked-on " romance " would have been slightly less tedious if either campbell or phillippe made some connection with each other or the audience .  they fail on both counts .  ultimately , _54_'s failure comes down to three letters : f-u-n .  as in , there isn't any to be had for the audience .  too much time is spent with the boring shane , and too little is spent on the club floor , where all the action took place .  anyhow , though , whatever time is spent on the 54 floor is not used very effectively .  when anita finally gets her big break and perform onstage at the club , it should be a euphoric height , for her , the crowd , and the audience ; however , the moment doesn't get a chance to reach that level , for it is cut short by a moment of forced sentimentality , which also mars the film's conclusion ( one of the last-minute reshoots ) .  strangely upbeat and wistful , the resolution is wholly unconvincing and unsatisfying .  there is an interesting portrait of studio 54 out there--two of them , in fact--but _54_ is not one of them .  they're on cable tv : a couple of documentaries produced by e ! and vh1 .  these two fascinating looks at the club and all the sordid goings-on within it show that there's still a great disco movie to be made .  the problem is , after the critical and certain box office failure of _54_ , the subject may have run its hollywood course .  	negative
